NAME,PROCESSOR,RAM,HDD,SSD,GRAPHIC CARD,DISPLAY,OPERATING SYSTEM, PRICE ,IMAGE-src
HP 250 G6 (1NW55UT) Laptop (7th Gen Ci5/ 4GB/ 500GB/ Win10),Intel Core i5 7200U 7th Gen,4 GB DDR4 RAM,500 GB Hard Disk,NO,Intel HD 620,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,189 ",https://cdn1.smartprix.com/rx-iLvgSSQRZ-w103-h125/hp-250-g6-4qg14pa-la.jpg
HP Pavilion 14-ce3006TU Laptop (10th Gen Core i5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 10th Gen,8 GB DDR4 RAM,NO,512 GB SSD,Intel UHD 620,"14 inches, 1920 x 1080 pixels",Windows 10 OS," 29,244 ",https://cdn1.smartprix.com/rx-iC5vU72Jm-w103-h125/hp-14s-cf1004tu-5pl9.jpg
HP 15-AU134TX (Y8J08PA) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i5 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD Graphics 520,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 29,297 ",https://cdn1.smartprix.com/rx-itMcs9kbP-w103-h125/hp-15-bs541tu-2ey83p.jpg
HP 14s-cr0011tu Laptop (7th Gen Core i3/ 4GB/ 1TB/ Win10),Intel Core i3 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 29,347 ",https://cdn1.smartprix.com/rx-icwIoxuQ4-w103-h125/hp-240-g6-4qa86pa-la.jpg
HP 15-dy1010nr Laptop (10th Gen Core i3/ 4GB/ 128GB SSD/ Win10),Intel Core i3 10th Gen,4 GB DDR4 RAM,NO,128 GB SSD,Intel HD Graphics 3000,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,363 ",https://cdn1.smartprix.com/rx-iIoCHKEap-w103-h125/hp-2000-2128tu-lapto.jpg
HP 15q-bu010tu (2SL08PA) Notebook (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,366 ",https://cdn1.smartprix.com/rx-i5z7EjBrl-w103-h125/hp-15-ay566tu-laptop.jpg
HP Pavilion 15-ec0027AX Gaming Laptop (Amd Ryzen 5/ 8GB/ 1TB HDD/ 256GB SSD/ Win10/ 4GB Graph),AMD Ryzen 5,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 29,440 ",https://cdn1.smartprix.com/rx-ih0l0HITX-w103-h125/hp-240-g6-5lr09pa-la.jpg
HP 15-ay509tu (X9J41PA) Laptop (5th Gen ci3/ 8GB/ 1TB/ FreeDOS),Intel Core i3 5005U 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,490 ",https://cdn1.smartprix.com/rx-i4aRsiUUW-w103-h125/hp-15-be015tu-1df78p.jpg
HP 14s- cf0116tu Laptop (7th Gen Core i3/ 8GB/ 1TB 256 GB SSD/ Win10),Intel Core i3 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD 520,"14 inches, 1366 x 768 pixels",Windows 10 OS," 29,494 ",https://cdn1.smartprix.com/rx-iTdW1kcWO-w103-h125/hp-14-bs701tu-notebo.jpg
HP 15-be011TU Notebook (6th Gen Ci3/ 4GB/ 1TB/ Win10 Home),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 29,497 ",https://cdn1.smartprix.com/rx-iVWgMbaV4-w103-h125/hp-15q-bu028tu-4ja87.jpg
HP 15-d010TU Notebook (4th Gen CDC/ 2GB/ 500GB/ Ubuntu),Intel Celeron,2 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,499 ",https://cdn1.smartprix.com/rx-ifBQr9Jxk-w103-h125/hp-15-ac120tx-n8m23p.jpg
HP 15-da0412tu Laptop (8th Gen Core i3/ 4GB/ 1TB/ Win10 Home),Intel Core i3 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 3000,"14 inches, 1366 x 768 pixels",DOS OS," 29,500 ",https://cdn1.smartprix.com/rx-ioNe6VrS4-w103-h125/hp-450-laptop-2nd-ge.jpg
HP Pavilion 15-e002AU Laptop (APU Quad Core A4/ 8GB/ 1TB/ Win8),AMD A4 APU,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 520,"14 inches, 1366 x 768 pixels",DOS OS," 29,500 ",https://cdn1.smartprix.com/rx-id71vCWag-w103-h125/hp-acj-348-1aa08pa-n.jpg
HP Pavilion 14-ce1000tu (5FW09PA) Laptop (8th Gen Ci5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel UHD Graphics 600,"12 inches, 1366 x 912 pixels",Chrome OS," 29,569 ",https://cdn1.smartprix.com/rx-iDOqX2m5Q-w103-h125/hp-chromebook-x360-1.jpg
HP Pavilion x360 14-cd0055TX (4LR37PA) Laptop (8th Gen Ci7/ 8GB/ 1TB/ Win10 Home/ 4GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD620,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 29,616 ",https://cdn1.smartprix.com/rx-ikjb0WUXk-w103-h125/hp-15q-bu039tu-lapto.jpg
HP Pavilion 15-ab214TX Notebook (6th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 6th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,691 ",https://cdn1.smartprix.com/rx-iJHra0qjG-w103-h125/hp-compaq-15-s006tu.jpg
HP G4 EliteBook 1040 Laptop ( 7th Gen Core i7/ 16GB/ 1TB SSD 8GB eMMC Storage/ Win10),Intel Core i7 7th Gen,16 GB DDR4 RAM,8 GB Hard Disk,NO,1.5 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 29,732 ",https://cdn1.smartprix.com/rx-iBbNi3VY7-w103-h125/hp-pavilion-g6-2302a.jpg
HP Pavilion 13-u005TU (W0J51PA) Laptop (6th Gen Ci5/ 4GB/ 1TB/ Win10),Intel Core i5 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 29,789 ",https://cdn1.smartprix.com/rx-iiBjStu3J-w103-h125/hp-348-g4-5nz81pa-la.jpg
HP 820 G4 (1UX13PA) Laptop (7th Gen Ci5/ 8GB/ 256GB SSD/ Win10 Pro),Intel Core i5 7200U 7th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel Integrated UHD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 29,790 ",https://cdn1.smartprix.com/rx-iqj0Qw8lH-w103-h125/hp-15-da0411tu-lapto.jpg
HP Pavilion 15-au620tx (Z4Q39PA) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 7th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel Hd Graphics 4400,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,899 ",https://cdn1.smartprix.com/rx-icrVKwtic-w103-h125/hp-250-g3-series-l9s.jpg
HP Pavilion 15-p202tu (K8U12PA) Notebook (5th Gen Ci3/ 4GB/ 1TB/ Win8.1),Intel Core i3 5th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,AMD HD Graphics 7520,"14 inches, 1366 x 768 pixels",DOS OS," 29,900 ",https://cdn1.smartprix.com/rx-iwdiC79Gi-w103-h125/hp-4445s-probook-apu.jpg
HP 15-bw064nr (1KV23UA) Laptop (AMD Dual Core A9/ 4GB/ 1TB/ Win10),AMD APU A9-9420,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 400,"11.6 inches, 1366 x 768 pixels, Touch Screen",Chrome OS," 29,917 ",https://cdn1.smartprix.com/rx-izboMx5yp-w103-h125/hp-chromebook-11-g5.jpg
HP 250 G6 (2RC10PA) Notebook (7th Gen Ci5/ 8GB/ 1TB/ FreeDOS/ 2GB Graph),Intel Core i5 7200U 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 29,936 ",https://cdn1.smartprix.com/rx-iGDRWdXnk-w103-h125/hp-15-da0352tu-5xd50.jpg
HP Spectre 13-v039tu (6th Gen Ci5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 6th Gen,8 GB  RAM,NO,256 GB SSD,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,985 ",https://cdn1.smartprix.com/rx-iluN11uT8-w103-h125/hp-pavilion-g6-2228t.jpg
HP 15q-ds0002TU (4ST54PA) Laptop (Pentium Quad Core/ 4GB/ 1TB/ Win10 Home),Intel Pentium N5000,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,990 ",https://cdn1.smartprix.com/rx-iCAELupvo-w103-h125/hp-compaq-15-a002tu.jpg
HP Pavilion G6-2313AX Laptop (APU Quad Core A10/ 6GB/ 1TB/ DOS/ 2.5GB Graph),AMD A10 APU,6 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,990 ",https://cdn1.smartprix.com/rx-i4w9g1YH5-w103-h125/hp-2000-2d28tu-lapto.jpg
HP 15-ac032TX (M9V12PA) Notebook (5th Gen Ci3/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel Core i3 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 29,990 ",https://cdn1.smartprix.com/rx-iGwkUxj1W-w103-h125/hp-pavilion-15-p018t.jpg
HP 15-AU118TX Notebook (7th Gen Ci7/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i7 7th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD5500,"14 inches, 1366 x 768 pixels",Windows 10 OS," 29,990 ",https://cdn1.smartprix.com/rx-iI4XXi8Dr-w103-h125/hp-14-am020tu-x0s87p.jpg
HP 15-r202TU (K8T98PA) Notebook (CDC/ 4GB/ 500GB/ FreeDOS),Intel Celeron N2840,3 GB DDR3L RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,990 ",https://cdn1.smartprix.com/rx-iiZKKPVpz-w103-h125/hp-15-bs579tx-2ey79p.jpg
HP 15-r062tu Notebook (4th Gen Ci3/ 4GB/ 500GB/ Ubuntu) (J8B76PA),Intel Core i3 4th Gen,4 GB DDR3 RAM,500 GB Hard Disk,NO,512 MB AMD Graphics Card,"14 inches, 1366 x 768 pixels",Windows 7 OS," 29,990 ",https://cdn1.smartprix.com/rx-ilXizrIiJ-w103-h125/hp-compaq-419tx-lapt.jpg
HP ZBook 15u G5 (5LA21PA) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Pro/ 2GB Graph),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,512 GB SSD,Intel HD Graphics 620,"15.6 inches, 1366 x 768 pixels",Windows OS," 29,990 ",https://cdn1.smartprix.com/rx-id7FEukV5-w103-h125/hp-15-ay143tu-1hp23p.jpg
HP 4441S Probook (3rd Gen Ci3/ 4GB/ 750GB/ Win8/ 1GB Graph),Intel Core i3 3rd Gen,4 GB DDR3 RAM,750 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows OS," 29,990 ",https://cdn1.smartprix.com/rx-irPUZz2fv-w103-h125/hp-15-ba022ax-y8j18p.jpg
HP 15-ba001ax (W6T51PA) Notebook (AMD Quad Core A8/ 4GB/ 1TB/ Win10 /2GB Graph),AMD APU A8 6th Gen,4 GB DDR3 RAM,1 TB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 29,994 ",https://cdn1.smartprix.com/rx-iexv5nsGx-w103-h125/hp-pavilion-15-p028t.jpg
HP Pavilion 15-bf148TX Laptop (8th Gen Ci7/ 8GB/ 1TB/ Win10/ 4GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 5500,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 29,994 ",https://cdn1.smartprix.com/rx-i3UPAP2ym-w103-h125/hp-pavilion-15-p201t.jpg
HP 15-dk0049TX Gaming Laptop (9th Gen Core i7/ 8GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),Intel Core i7 9th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD 520,"13.3 inches, 1920 x 1080 pixels, Touch Screen",Windows OS," 29,994 ",https://cdn1.smartprix.com/rx-ij2Z7yGIy-w103-h125/hp-pavilion-13-u004t.jpg
HP Spectre 13-v123tu (Y4G65PA) Laptop (7th Gen Ci5/ 8GB/ 256GB SSD/ Win10),Intel Core i5 7th Gen,8 GB DDR3 RAM,NO,256 GB SSD,Intel HD Graphics 520,"14 inches, 1366 x 768 pixels",Windows 10 OS," 29,997 ",https://cdn1.smartprix.com/rx-i9eKhos7N-w103-h125/hp-14-ar004tu-laptop.jpg
HP 15-ec0101AX Gaming Laptop (Ryzen 5/ 8GB/ 1TB/ Win10 Home/ 4GB Graph),AMD Ryzen 5,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD620,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,999 ",https://cdn1.smartprix.com/rx-iuwGbfwux-w103-h125/hp-15-bs658tu-4ja86p.jpg
HP 450 Laptop (2nd Gen PDC/ 2GB/ 320GB/ DOS),Intel Pentium 2nd Gen,2 GB DDR3 RAM,320 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 29,999 ",https://cdn1.smartprix.com/rx-i1dfE0v0K-w103-h125/hp-15-bu008tx-laptop.jpg
HP Pavilion 15-au008TX Notebook (6th Gen Ci7/ 16GB/ 2TB/ Win10/ 4GB Graph) (W6T21PA),Intel Core i7 6th Gen,16 GB  RAM,2 TB Hard Disk,NO,1 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 30,000 ",https://cdn1.smartprix.com/rx-iA07pGuxG-w103-h125/hp-250-g3-notebook-4.jpg
HP 2000 Series Laptop (2nd Gen PDC/ 2GB/ 500GB/ DOS),Intel Pentium 2nd Gen,2 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 30,000 ",https://cdn1.smartprix.com/rx-iV0xli3ZX-w103-h125/hp-15-g009ax-noteboo.jpg
HP 15-af006AX (M9V38PA) Notebook (APU Quad Core A8/ 4GB/ 500GB/ FreeDOS/ 2GB Graph),AMD A8 APU,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 30,000 ",https://cdn1.smartprix.com/rx-iU3bkAG91-w103-h125/hp-15-r243tx-noteboo.jpg
HP 14s-cr2000TX Laptop (10th Gen Core i5/ 8GB/ 1TB/ 256GB SSD/ Win10 Home/ 2GB Graph),Intel Core i5 10th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 30,048 ",https://cdn1.smartprix.com/rx-iNsKrEQ0N-w103-h125/hp-15-da0326tu-5ay34.jpg
HP 14q-bu101TU (4QF92PA) Laptop ( 8th Gen Ci5/ 4GB/ 1TB/ Win10),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 3000,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 30,150 ",https://cdn1.smartprix.com/rx-iPjpqLmoC-w103-h125/hp-2000-2314tu-lapto.jpg
HP Pavilion 15-p209tx (K8U21PA) Notebook (5th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel Core i7 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 30,170 ",https://cdn1.smartprix.com/rx-it4f1RolQ-w103-h125/hp-15-r063tu-noteboo.jpg
HP 15-da1074tx Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 30,200 ",https://cdn1.smartprix.com/rx-iQI2yxEhD-w103-h125/hp-15-d002tu-noteboo.jpg
HP 15-BW500AX Laptop (APU Quad Core A10/ 4GB/ 2TB/ FreeDOS/ 2GB Graph),AMD A10 APU,4 GB DDR4 RAM,2 TB Hard Disk,NO,AMD Radeon R5,"14 inches, 1920 x 1080 pixels",DOS OS," 30,278 ",https://cdn1.smartprix.com/rx-ieKKhkjau-w103-h125/hp-245-g6-4ad35pa-la.jpg
HP Pavilion 15-bc021tx (X3C37PA) Laptop (6th Gen Ci7/ 4GB/ 1TB/ FreeDOS/ 4GB Graph),Intel Core i7 6700HQ 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Integrated,"15.6 inches, 1366 x 786 pixels",Windows 10 OS," 30,299 ",https://cdn1.smartprix.com/rx-iY09KbuPh-w103-h125/hp-250-g7-7ha07pa-la.jpg
HP 240 G7 (1S5F1PA) Laptop (10th Gen Core i3/ 4GB/ 1TB HDD/ FreeDOS),Intel Core i3 10th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",Windows 8 OS," 30,335 ",https://cdn1.smartprix.com/rx-i9Amh1l4a-w103-h125/hp-pavilion-g6-2226t.jpg
HP 15-db1059AU Laptop (Ryzen 3 Dual Core/ 4GB/ 1TB/ Win10 Home),AMD Ryzen 3 3rd Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 405,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 10 OS," 30,384 ",https://cdn1.smartprix.com/rx-i9JXfDJ6J-w103-h125/hp-pavilion-x360-11.jpg
HP Pavilion x360 14-dh1008TU Laptop (10th Gen Core i3/ 4GB/ 1TB 256GB SSD/ Win10),Intel Core i3 10th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,AMD Radeon Vega 3,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 30,490 ",https://cdn1.smartprix.com/rx-immddfj1Z-w103-h125/hp-15-db1069au-9vj83.jpg
HP 250 G6 (2RC09PA) Laptop (6th Gen Core i3/ 4GB/ 1TB/ Win10),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1920 x 1080 pixels",Windows OS," 30,490 ",https://cdn1.smartprix.com/rx-izt0k0yLq-w103-h125/hp-15-bs636tu-3km35p.jpg
HP 15-AY089TU (X3C64PA) Notebook (PQC/ 4GB/ 500GB/ FreeDOS),4th Gen,4 GB DDR3 RAM,500 GB Hard Disk,NO,AMD Radeon HD 7640G,"14 inches, 1366 x 768 pixels",DOS OS," 30,494 ",https://cdn1.smartprix.com/rx-idyeLSZEG-w103-h125/hp-probook-g1-k3b48p.jpg
HP 15q-ds0015tu (4ZD98PA) Laptop (7th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1366 x 768 pixels",DOS OS," 30,497 ",https://cdn1.smartprix.com/rx-i8gE43eYr-w103-h125/hp-15-da0297tu-4ts98.jpg
HP 15-15-bs590TU (2VW34PA) Laptop (6th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 30,500 ",https://cdn1.smartprix.com/rx-ilhCKx34w-w103-h125/hp-15-ay565tu-laptop.jpg
HP 15s-DU2036TX Laptop (10th Gen Core i5/ 8GB/ 1TB/ Win10 Home/ 2GB Graph),Intel Core i5 10th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated 520,"14 inches, 1366 x 768 pixels",DOS OS," 30,500 ",https://cdn1.smartprix.com/rx-iz3cYXVaJ-w103-h125/hp-14q-bu012tu-3sf81.jpg
HP 250 G6 (2RC08PA) Laptop (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),Intel Core i3 6006U 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 30,534 ",https://cdn1.smartprix.com/rx-iD9ryKnwv-w103-h125/hp-250-g6-2rc09pa-la.jpg
HP Pavilion 15-ab034TX Notebook (5th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (M2W77PA),Intel Core i7 5th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"14 inches, 1366 x 768 pixels",Windows 8 OS," 30,591 ",https://cdn1.smartprix.com/rx-ibJnoyDcy-w103-h125/hp-14-r202tu-k8u10pa.jpg
HP 15q-ds0000TU (4ST52PA) Laptop (Celeron Dual Core/ 4GB/ 1TB/ Win10 Home),Intel,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics,"14 inches, 1366 x 768 pixels, Touch Screen",Windows 8 OS," 30,606 ",https://cdn1.smartprix.com/rx-iPU0XMO7p-w103-h125/hp-pavilion-touchsma.jpg
HP 15-di1001tu Laptop (8th Gen Core i5/ 4GB/ 1TB/ Win10),Intel Core i5 8th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics 3000,"14 inches, 1366 x 768 pixels",Windows 8 OS," 30,690 ",https://cdn1.smartprix.com/rx-ifSSGkAXV-w103-h125/hp-pavilion-14-b049t.jpg
HP Omen 15-dc1093TX Gaming Laptop (9th Gen Core i7/ 8GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),Intel Core i7 9th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD 5500,"14 inches, 1366 x 768 pixels",Windows 10 OS," 30,699 ",https://cdn1.smartprix.com/rx-iLowEm6YK-w103-h125/hp-14-ar002tu-x1g70p.jpg
HP 15-bs636tu (3KM35PA) Laptop (6th Gen Ci3/ 4GB/ 1TB/ Win10),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 30,717 ",https://cdn1.smartprix.com/rx-iItaQcp9T-w103-h125/hp-15q-bu010tu-2sl08.jpg
HP ProBook 450 G6 (6PL71PA) Laptop (8th Gen Core i7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 8th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated 520,"15.6 inches, 1366 x 768 pixels",DOS OS," 30,757 ",https://cdn1.smartprix.com/rx-i86XYCnRM-w103-h125/hp-15q-bu020tu-3sf82.jpg
HP Pavilion 15-e017AU Laptop (APU Quad Core A4/ 8GB/ 1TB/ DOS),AMD A4 APU,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 520,"15.6 inches, 1366 x 768 pixels",Windows 10 OS," 30,844 ",https://cdn1.smartprix.com/rx-i5kYVuJRm-w103-h125/hp-15-ay543tu-laptop.jpg
HP ACJ 348 (1AA08PA) Notebook (6th Gen Ci3/ 4GB/ 1TB/ Free DOS),Intel Core i3 6th Gen,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD 620,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS," 30,990 ",https://cdn1.smartprix.com/rx-iXhIA6fEC-w103-h125/hp-15q-bu040tu-4ts72.jpg
HP Pavilion X360 15-bk002tx (Z1D85PA) Laptop (6th Gen Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),Intel Core i7 6500U 6th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,15.6 inches,DOS OS," 30,990 ",https://cdn1.smartprix.com/rx-ihu2i0ema-w103-h125/hp-15-r006tu-noteboo.jpg
HP 15-r008tx Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph),Intel 4th Gen Core i5,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,"14 inches, 1366 x 768 pixels",Windows 8 OS," 30,990 ",https://cdn1.smartprix.com/rx-igln4vVvQ-w103-h125/hp-14-r053tu-noteboo.jpg
HP 15-dk0050TX Gaming Laptop (9th Gen Core i7/ 8GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),Intel Core i7 9th Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD 620,"14 inches, 1366 x 768 pixels",Windows 10 OS," 30,990 ",https://cdn1.smartprix.com/rx-i8RgQgAe0-w103-h125/hp-14-bs730tu-4hr07p.jpg
HP Envy 4-1104TX (C0N97PA) Ultrabook (3rd Gen Ci5/ 4GB/ 500GB/ Win8/ 2GB Graph),Intel Core i5,4 GB DDR3 RAM,500 GB Hard Disk,NO,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",DOS OS," 30,990 ",https://cdn1.smartprix.com/rx-iTUJDr72R-w103-h125/hp-compaq-15-s103tx.jpg
HP Envy 15-J048TX Laptop (4th Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph),Intel Core i7 4th Gen,8 GB DDR3 RAM,1 TB Hard Disk,NO,Intel HD Graphics 4400,14 inches,DOS OS," 30,999 ",https://cdn1.smartprix.com/rx-iCArMqojG-w103-h125/hp-248-g3j88pa-g1-no.jpg
HP Pavilion 15-ec0029AX Gaming Laptop (Amd Ryzen 7/ 8GB/ 1TB 256GB SSD/ Win10/ 6GB Graph),AMD Ryzen 7 3rd Gen,8 GB DDR4 RAM,1 TB Hard Disk,NO,Intel Integrated HD 520,"14 inches, 1366 x 768 pixels",Windows 10 OS," 30,999 ",https://cdn1.smartprix.com/rx-idhIRKUT1-w103-h125/hp-14-bs583tu-2ul53p.jpg
HP Pavilion X360 11-ad105tu Laptop (Pentium Quad Core/ 4GB/ 1TB/ Win10 Home),Pentium,4 GB DDR4 RAM,1 TB Hard Disk,NO,Intel HD Graphics,"13.96 inches, 1366 x 768 pixels",DOS OS," 31,000 ",https://cdn1.smartprix.com/rx-i2dBGl8XQ-w103-h125/hp-4440s-fow24pa-lap.jpg
HP 14q-cs1002tu Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10 Home),Intel Core i5 8th Gen,8 GB DDR4 RAM,NO,256 GB SSD,Intel UHD 620,"14 inches, 1920 x 1080 pixels, Touch Screen",Windows 10 OS," 31,000 ",https://cdn1.smartprix.com/rx-iqjRRCJwz-w103-h125/hp-pavilion-x360-14.jpg
